Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
Claims on private sector (annual growth as % of broad money),Broad money (% of GDP),0.026886092617717215,FM.AST.PRVT.ZG.M3,FM.LBL.BMNY.GD.ZS,False
"Inflation, GDP deflator (annual %)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.026806042346298405,NY.GDP.DEFL.KD.ZG,SG.TIM.UWRK.MA,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.026759377817165322,FP.CPI.TOTL,FX.OWN.TOTL.OL.ZS,False
Domestic credit to private sector by banks (% of GDP),Real effective exchange rate index (2010 = 100),0.026699309300947337,FD.AST.PRVT.GD.ZS,PX.REX.REER,False
Broad money (% of GDP),Real interest rate (%),0.026631205837372794,FM.LBL.BMNY.GD.ZS,FR.INR.RINR,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Real effective exchange rate index (2010 = 100),0.02660473044088042,DT.TDS.DPPF.XP.ZS,PX.REX.REER,False
Net domestic credit (current LCU),"Claims on central government, etc. (% GDP)",0.026574873300554202,FM.AST.DOMS.CN,FS.AST.CGOV.GD.ZS,False
"Inflation, GDP deflator: linked series (annual %)",Average transaction cost of sending remittances to a specific country (%),0.026521494028911987,NY.GDP.DEFL.KD.ZG.AD,SI.RMT.COST.IB.ZS,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.026514046171001185,FP.CPI.TOTL,FX.OWN.TOTL.60.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Broad money to total reserves ratio,0.026397073911121508,FB.CBK.DPTR.P3,FM.LBL.BMNY.IR.ZS,False
Broad money to total reserves ratio,"Inflation, GDP deflator: linked series (annual %)",0.026363245686496128,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.KD.ZG.AD,False
Real effective exchange rate index (2010 = 100),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.026304997642968286,PX.REX.REER,SG.DMK.ALLD.FN.ZS,False
Broad money (current LCU),"Claims on central government, etc. (% GDP)",0.02629821300677711,FM.LBL.BMNY.CN,FS.AST.CGOV.GD.ZS,False
Domestic credit to private sector by banks (% of GDP),Net foreign assets (current LCU),0.026188003781038513,FD.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,False
Net foreign assets (current LCU),Monetary Sector credit to private sector (% GDP),0.026133428295070878,FM.AST.NFRG.CN,FM.AST.PRVT.GD.ZS,False
Claims on central government (annual growth as % of broad money),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.026059378479746573,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.ZS,False
DEC alternative conversion factor (LCU per US$),Proportion of seats held by women in national parliaments (%),0.026044207759885134,PA.NUS.ATLS,SG.GEN.PARL.ZS,False
"Commercial bank branches (per 100,000 adults)",Consumer price index (2010 = 100),0.025840565119090688,FB.CBK.BRCH.P5,FP.CPI.TOTL,False
Claims on central government (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.025739643784786742,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.FE.ZS,False
Monetary Sector credit to private sector (% GDP),Real effective exchange rate index (2010 = 100),0.025542067476656462,FM.AST.PRVT.GD.ZS,PX.REX.REER,False
Real interest rate (%),"Claims on central government, etc. (% GDP)",0.025507330963988693,FR.INR.RINR,FS.AST.CGOV.GD.ZS,False
"Risk premium on lending (lending rate minus treasury bill rate, %)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.02545022023234096,FR.INR.RISK,SG.DMK.ALLD.FN.ZS,False
Claims on central government (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.025292307767278144,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.40.ZS,False
"Commercial bank branches (per 100,000 adults)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.025266694364784594,FB.CBK.BRCH.P5,SG.TIM.UWRK.MA,False
Claims on central government (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.025250764519669105,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.MA.ZS,False
Broad money (% of GDP),Women who were first married by age 18 (% of women ages 20-24),0.02511653005788456,FM.LBL.BMNY.GD.ZS,SP.M18.2024.FE.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)",Average transaction cost of sending remittances from a specific country (%),0.02510957923106632,FB.ATM.TOTL.P5,SI.RMT.COST.OB.ZS,False
Bank liquid reserves to bank assets ratio (%),DEC alternative conversion factor (LCU per US$),0.02510215762003858,FD.RES.LIQU.AS.ZS,PA.NUS.ATLS,False
Claims on private sector (annual growth as % of broad money),Domestic credit to private sector (% of GDP),0.025087353774786283,FM.AST.PRVT.ZG.M3,FS.AST.PRVT.GD.ZS,False
Broad money (% of GDP),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.02498448847046636,FM.LBL.BMNY.GD.ZS,FR.INR.RISK,False
Domestic credit provided by financial sector (% of GDP),GDP deflator: linked series (base year varies by country),0.024769840319645697,FS.AST.DOMS.GD.ZS,NY.GDP.DEFL.ZS.AD,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.02472350588307529,FP.CPI.TOTL,FX.OWN.TOTL.FE.ZS,False
"Official exchange rate (LCU per US$, period average)",Average transaction cost of sending remittances to a specific country (%),0.024710608523734037,PA.NUS.FCRF,SI.RMT.COST.IB.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Domestic credit to private sector (% of GDP),0.024707026683131832,FM.AST.DOMO.ZG.M3,FS.AST.PRVT.GD.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Broad money (% of GDP),0.024644929610072287,DT.TDS.DPPF.XP.ZS,FM.LBL.BMNY.GD.ZS,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.0244941878152376,FM.AST.NFRG.CN,FX.OWN.TOTL.FE.ZS,False
Net domestic credit (current LCU),Wholesale price index (2010 = 100),0.024457588335532517,FM.AST.DOMS.CN,FP.WPI.TOTL,False
Bank liquid reserves to bank assets ratio (%),"Inflation, GDP deflator: linked series (annual %)",0.024392518027170153,FD.RES.LIQU.AS.ZS,NY.GDP.DEFL.KD.ZG.AD,False
"Inflation, GDP deflator (annual %)",Women who were first married by age 18 (% of women ages 20-24),0.02434524294459387,NY.GDP.DEFL.KD.ZG,SP.M18.2024.FE.ZS,False
Bank liquid reserves to bank assets ratio (%),Wholesale price index (2010 = 100),0.02434493960924311,FD.RES.LIQU.AS.ZS,FP.WPI.TOTL,False
Domestic credit to private sector by banks (% of GDP),Wholesale price index (2010 = 100),0.024253103546311012,FD.AST.PRVT.GD.ZS,FP.WPI.TOTL,False
Domestic credit provided by financial sector (% of GDP),GDP deflator (base year varies by country),0.024189443178669987,FS.AST.DOMS.GD.ZS,NY.GDP.DEFL.ZS,False
Claims on central government (annual growth as % of broad money),Women Business and the Law Index Score (scale 1-100),0.02415961705896007,FM.AST.CGOV.ZG.M3,SG.LAW.INDX,False
Domestic credit to private sector (% of GDP),Real effective exchange rate index (2010 = 100),0.024129956438000193,FS.AST.PRVT.GD.ZS,PX.REX.REER,False
Real interest rate (%),Average transaction cost of sending remittances from a specific country (%),0.023970889867001466,FR.INR.RINR,SI.RMT.COST.OB.ZS,False
Consumer price index (2010 = 100),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.02389879489859323,FP.CPI.TOTL,FX.OWN.TOTL.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Claims on other sectors of the domestic economy (% of GDP),0.023894996325795233,DT.TDS.DPPF.XP.ZS,FS.AST.DOMO.GD.ZS,False
Claims on private sector (annual growth as % of broad money),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.023889233429796763,FM.AST.PRVT.ZG.M3,SG.TIM.UWRK.MA,False
Broad money (% of GDP),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.023851469168798947,FM.LBL.BMNY.GD.ZS,SG.TIM.UWRK.MA,False
Broad money growth (annual %),"Claims on central government, etc. (% GDP)",0.02383641578716617,FM.LBL.BMNY.ZG,FS.AST.CGOV.GD.ZS,False
"Risk premium on lending (lending rate minus treasury bill rate, %)",DEC alternative conversion factor (LCU per US$),0.02382622414638381,FR.INR.RISK,PA.NUS.ATLS,False
Bank nonperforming loans to total gross loans (%),DEC alternative conversion factor (LCU per US$),0.0237637536522034,FB.AST.NPER.ZS,PA.NUS.ATLS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Real effective exchange rate index (2010 = 100),0.02367732541299897,FX.OWN.TOTL.FE.ZS,PX.REX.REER,False
Bank nonperforming loans to total gross loans (%),Real effective exchange rate index (2010 = 100),0.023422038360464578,FB.AST.NPER.ZS,PX.REX.REER,False
Broad money to total reserves ratio,"Inflation, GDP deflator (annual %)",0.02339510566812564,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.KD.ZG,False
Bank liquid reserves to bank assets ratio (%),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.023292676452284212,FD.RES.LIQU.AS.ZS,SG.DMK.ALLD.FN.ZS,False
Monetary Sector credit to private sector (% GDP),Wholesale price index (2010 = 100),0.02327401928800985,FM.AST.PRVT.GD.ZS,FP.WPI.TOTL,False
Consumer price index (2010 = 100),DEC alternative conversion factor (LCU per US$),0.023034284047505325,FP.CPI.TOTL,PA.NUS.ATLS,False
"Borrowers from commercial banks (per 1,000 adults)",Broad money to total reserves ratio,0.02288162650199903,FB.CBK.BRWR.P3,FM.LBL.BMNY.IR.ZS,False
Broad money to total reserves ratio,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.0228556340189927,FM.LBL.BMNY.IR.ZS,SG.TIM.UWRK.FE,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Women who were first married by age 15 (% of women ages 20-24),0.022704901609798347,FM.AST.DOMO.ZG.M3,SP.M15.2024.FE.ZS,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.02258702544361567,FP.CPI.TOTL,FX.OWN.TOTL.40.ZS,False
Bank liquid reserves to bank assets ratio (%),Average transaction cost of sending remittances to a specific country (%),0.022565277981807092,FD.RES.LIQU.AS.ZS,SI.RMT.COST.IB.ZS,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.022455632589554873,FP.CPI.TOTL,FX.OWN.TOTL.MA.ZS,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.022427489147718516,FM.AST.NFRG.CN,FX.OWN.TOTL.SO.ZS,False
"Inflation, consumer prices (annual %)",Proportion of seats held by women in national parliaments (%),0.022372184502478625,FP.CPI.TOTL.ZG,SG.GEN.PARL.ZS,False
Net foreign assets (current LCU),Domestic credit to private sector (% of GDP),0.022336752864096875,FM.AST.NFRG.CN,FS.AST.PRVT.GD.ZS,False
Domestic credit to private sector (% of GDP),"Inflation, GDP deflator: linked series (annual %)",0.02223144723161508,FS.AST.PRVT.GD.ZS,NY.GDP.DEFL.KD.ZG.AD,False
Wholesale price index (2010 = 100),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.022195652611502435,FP.WPI.TOTL,FR.INR.RISK,False
Net foreign assets (current LCU),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.02200875873376663,FM.AST.NFRG.CN,FX.OWN.TOTL.ZS,False
"Claims on central government, etc. (% GDP)",Proportion of seats held by women in national parliaments (%),0.021979296567986202,FS.AST.CGOV.GD.ZS,SG.GEN.PARL.ZS,False
Net foreign assets (current LCU),Wholesale price index (2010 = 100),0.021792650410129424,FM.AST.NFRG.CN,FP.WPI.TOTL,False
Net domestic credit (current LCU),Claims on private sector (annual growth as % of broad money),0.021776304102176552,FM.AST.DOMS.CN,FM.AST.PRVT.ZG.M3,False
"Commercial bank branches (per 100,000 adults)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.021709745693861724,FB.CBK.BRCH.P5,SG.TIM.UWRK.FE,False
Bank capital to assets ratio (%),"Claims on central government, etc. (% GDP)",0.021655824716169957,FB.BNK.CAPA.ZS,FS.AST.CGOV.GD.ZS,False
Broad money growth (annual %),Real effective exchange rate index (2010 = 100),0.021580237114498583,FM.LBL.BMNY.ZG,PX.REX.REER,False
DEC alternative conversion factor (LCU per US$),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.02151954172454057,PA.NUS.ATLS,SG.TIM.UWRK.FE,False
"Inflation, GDP deflator: linked series (annual %)",Women who were first married by age 18 (% of women ages 20-24),0.02146787577632259,NY.GDP.DEFL.KD.ZG.AD,SP.M18.2024.FE.ZS,False
Consumer price index (2010 = 100),"Interest rate spread (lending rate minus deposit rate, %)",0.021411898577549177,FP.CPI.TOTL,FR.INR.LNDP,False
"Risk premium on lending (lending rate minus treasury bill rate, %)",Proportion of seats held by women in national parliaments (%),0.021350984845351337,FR.INR.RISK,SG.GEN.PARL.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Commercial bank branches (per 100,000 adults)",0.021268031535546544,DT.TDS.DPPF.XP.ZS,FB.CBK.BRCH.P5,False
Broad money to total reserves ratio,Women who were first married by age 15 (% of women ages 20-24),0.0212561433321895,FM.LBL.BMNY.IR.ZS,SP.M15.2024.FE.ZS,False
"Depositors with commercial banks (per 1,000 adults)","Claims on central government, etc. (% GDP)",0.021199499437266827,FB.CBK.DPTR.P3,FS.AST.CGOV.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",Real effective exchange rate index (2010 = 100),0.02105266334086003,FX.OWN.TOTL.60.ZS,PX.REX.REER,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",Real effective exchange rate index (2010 = 100),0.020949776735724433,FX.OWN.TOTL.SO.ZS,PX.REX.REER,False
Broad money (% of GDP),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.02094398105608892,FM.LBL.BMNY.GD.ZS,SG.DMK.ALLD.FN.ZS,False
"Inflation, consumer prices (annual %)",Women who were first married by age 15 (% of women ages 20-24),0.020785445025061303,FP.CPI.TOTL.ZG,SP.M15.2024.FE.ZS,False
Claims on central government (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",0.020736077642773545,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.YG.ZS,False
Consumer price index (2010 = 100),Domestic credit to private sector (% of GDP),0.02069114343887709,FP.CPI.TOTL,FS.AST.PRVT.GD.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Net domestic credit (current LCU),0.020621830311349898,FM.AST.DOMO.ZG.M3,FM.AST.DOMS.CN,False
Net domestic credit (current LCU),Proportion of seats held by women in national parliaments (%),0.020497143641232358,FM.AST.DOMS.CN,SG.GEN.PARL.ZS,False
Net domestic credit (current LCU),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.02039668660975481,FM.AST.DOMS.CN,SG.TIM.UWRK.MA,False
Wholesale price index (2010 = 100),"Claims on central government, etc. (% GDP)",0.02035523616250621,FP.WPI.TOTL,FS.AST.CGOV.GD.ZS,False
Broad money (% of GDP),Deposit interest rate (%),0.02032810710499433,FM.LBL.BMNY.GD.ZS,FR.INR.DPST,False
Broad money to total reserves ratio,GDP deflator (base year varies by country),0.020314309020645658,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.ZS,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.02020007191387252,FP.CPI.TOTL,FX.OWN.TOTL.PL.ZS,False
Broad money to total reserves ratio,GDP deflator: linked series (base year varies by country),0.020082630060054216,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.ZS.AD,False
"Automated teller machines (ATMs) (per 100,000 adults)",Real effective exchange rate index (2010 = 100),0.019956809891985554,FB.ATM.TOTL.P5,PX.REX.REER,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.01981808973251445,FM.AST.NFRG.CN,FX.OWN.TOTL.PL.ZS,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.01980669304674572,FM.AST.NFRG.CN,FX.OWN.TOTL.60.ZS,False
Real interest rate (%),GDP deflator: linked series (base year varies by country),0.019763583111011784,FR.INR.RINR,NY.GDP.DEFL.ZS.AD,False
Bank capital to assets ratio (%),Net foreign assets (current LCU),0.019726360831363837,FB.BNK.CAPA.ZS,FM.AST.NFRG.CN,False
Real interest rate (%),GDP deflator (base year varies by country),0.019647506143081535,FR.INR.RINR,NY.GDP.DEFL.ZS,False
Claims on private sector (annual growth as % of broad money),Broad money (current LCU),0.019613531742045547,FM.AST.PRVT.ZG.M3,FM.LBL.BMNY.CN,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.019593244088413203,FM.AST.NFRG.CN,FX.OWN.TOTL.40.ZS,False
Domestic credit to private sector by banks (% of GDP),Consumer price index (2010 = 100),0.01946574053129574,FD.AST.PRVT.GD.ZS,FP.CPI.TOTL,False
Monetary Sector credit to private sector (% GDP),Consumer price index (2010 = 100),0.0192682587123872,FM.AST.PRVT.GD.ZS,FP.CPI.TOTL,False
Consumer price index (2010 = 100),"Claims on central government, etc. (% GDP)",0.019125735776740774,FP.CPI.TOTL,FS.AST.CGOV.GD.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Real effective exchange rate index (2010 = 100),0.019074277090036177,FB.CBK.DPTR.P3,PX.REX.REER,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.019001202718747754,FM.AST.NFRG.CN,FX.OWN.TOTL.MA.ZS,False
Broad money (% of GDP),Broad money growth (annual %),0.01899018570208107,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,False
Bank nonperforming loans to total gross loans (%),GDP deflator (base year varies by country),0.01898182324069805,FB.AST.NPER.ZS,NY.GDP.DEFL.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Official exchange rate (LCU per US$, period average)",0.0189455163505149,DT.TDS.DPPF.XP.ZS,PA.NUS.FCRF,False
Consumer price index (2010 = 100),Women Business and the Law Index Score (scale 1-100),0.01883361089449684,FP.CPI.TOTL,SG.LAW.INDX,False
Bank nonperforming loans to total gross loans (%),GDP deflator: linked series (base year varies by country),0.018830033732628787,FB.AST.NPER.ZS,NY.GDP.DEFL.ZS.AD,False
"Commercial bank branches (per 100,000 adults)",Claims on central government (annual growth as % of broad money),0.01857549830749746,FB.CBK.BRCH.P5,FM.AST.CGOV.ZG.M3,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Borrowers from commercial banks (per 1,000 adults)",0.018527878726913773,DT.TDS.DPPF.XP.ZS,FB.CBK.BRWR.P3,False
Claims on central government (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.018516861685672674,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.SO.ZS,False
Broad money to total reserves ratio,Lending interest rate (%),0.018512378217037703,FM.LBL.BMNY.IR.ZS,FR.INR.LEND,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Broad money (current LCU),0.01846905071592707,FM.AST.DOMO.ZG.M3,FM.LBL.BMNY.CN,False
Broad money to total reserves ratio,Real effective exchange rate index (2010 = 100),0.018462486276817132,FM.LBL.BMNY.IR.ZS,PX.REX.REER,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.01831609562232137,FP.CPI.TOTL,FX.OWN.TOTL.SO.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.018219371582137614,DT.TDS.DPPF.XP.ZS,SG.DMK.SRCR.FN.ZS,False
Consumer price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",0.018196288679994527,FP.CPI.TOTL,FX.OWN.TOTL.YG.ZS,False
Claims on private sector (annual growth as % of broad money),"Official exchange rate (LCU per US$, period average)",0.018171461360927926,FM.AST.PRVT.ZG.M3,PA.NUS.FCRF,False
Bank liquid reserves to bank assets ratio (%),Deposit interest rate (%),0.018081500327351042,FD.RES.LIQU.AS.ZS,FR.INR.DPST,False
Net foreign assets (current LCU),Proportion of seats held by women in national parliaments (%),0.01807401455531562,FM.AST.NFRG.CN,SG.GEN.PARL.ZS,False
Broad money to total reserves ratio,Real interest rate (%),0.017819282039719032,FM.LBL.BMNY.IR.ZS,FR.INR.RINR,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Broad money (% of GDP),0.017767969843960472,FM.AST.DOMO.ZG.M3,FM.LBL.BMNY.GD.ZS,False
Net foreign assets (current LCU),Broad money growth (annual %),0.017499310408065714,FM.AST.NFRG.CN,FM.LBL.BMNY.ZG,False
Real interest rate (%),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.017481116732080273,FR.INR.RINR,SG.TIM.UWRK.FE,False
Claims on private sector (annual growth as % of broad money),Women Business and the Law Index Score (scale 1-100),0.017397562550041632,FM.AST.PRVT.ZG.M3,SG.LAW.INDX,False
Claims on private sector (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.017391464810082708,FM.AST.PRVT.ZG.M3,FX.OWN.TOTL.PL.ZS,False
Broad money (current LCU),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.01733160117903833,FM.LBL.BMNY.CN,SG.TIM.UWRK.MA,False
"Official exchange rate (LCU per US$, period average)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.017272889081630088,PA.NUS.FCRF,SG.DMK.ALLD.FN.ZS,False
Consumer price index (2010 = 100),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.017256236374394017,FP.CPI.TOTL,SG.DMK.SRCR.FN.ZS,False
Broad money (% of GDP),Women Business and the Law Index Score (scale 1-100),0.017133018999593023,FM.LBL.BMNY.GD.ZS,SG.LAW.INDX,False
"Commercial bank branches (per 100,000 adults)",Broad money to total reserves ratio,0.017040264688152108,FB.CBK.BRCH.P5,FM.LBL.BMNY.IR.ZS,False
Wholesale price index (2010 = 100),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.016976403708915767,FP.WPI.TOTL,SG.DMK.SRCR.FN.ZS,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Real effective exchange rate index (2010 = 100),0.016957513802162157,FX.OWN.TOTL.ZS,PX.REX.REER,False
Net domestic credit (current LCU),Deposit interest rate (%),0.01689463274759668,FM.AST.DOMS.CN,FR.INR.DPST,False
Domestic credit provided by financial sector (% of GDP),Real effective exchange rate index (2010 = 100),0.016813261600353315,FS.AST.DOMS.GD.ZS,PX.REX.REER,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Wholesale price index (2010 = 100),0.01676723831914845,FM.AST.DOMO.ZG.M3,FP.WPI.TOTL,False
Broad money to total reserves ratio,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.016465534535804623,FM.LBL.BMNY.IR.ZS,SG.DMK.SRCR.FN.ZS,False
Claims on central government (annual growth as % of broad money),Claims on other sectors of the domestic economy (% of GDP),0.01618383622069354,FM.AST.CGOV.ZG.M3,FS.AST.DOMO.GD.ZS,False
"Borrowers from commercial banks (per 1,000 adults)","Official exchange rate (LCU per US$, period average)",0.016157852995271487,FB.CBK.BRWR.P3,PA.NUS.FCRF,False
Net foreign assets (current LCU),Consumer price index (2010 = 100),0.01598834824826352,FM.AST.NFRG.CN,FP.CPI.TOTL,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Average transaction cost of sending remittances from a specific country (%),0.015984724124102165,DT.TDS.DPPF.XP.ZS,SI.RMT.COST.OB.ZS,False
Deposit interest rate (%),Real effective exchange rate index (2010 = 100),0.015960353181112254,FR.INR.DPST,PX.REX.REER,False
"Inflation, GDP deflator (annual %)",DEC alternative conversion factor (LCU per US$),0.015939232955960097,NY.GDP.DEFL.KD.ZG,PA.NUS.ATLS,False
Broad money (% of GDP),"Inflation, consumer prices (annual %)",0.015892874834715177,FM.LBL.BMNY.GD.ZS,FP.CPI.TOTL.ZG,False
Net foreign assets (current LCU),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.015800931646213816,FM.AST.NFRG.CN,SG.TIM.UWRK.MA,False
"Inflation, GDP deflator: linked series (annual %)",DEC alternative conversion factor (LCU per US$),0.01572357545478196,NY.GDP.DEFL.KD.ZG.AD,PA.NUS.ATLS,False
Broad money to total reserves ratio,Deposit interest rate (%),0.015709789733320087,FM.LBL.BMNY.IR.ZS,FR.INR.DPST,False
Net domestic credit (current LCU),Consumer price index (2010 = 100),0.015690027006411433,FM.AST.DOMS.CN,FP.CPI.TOTL,False
Domestic credit provided by financial sector (% of GDP),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.01568748061638213,FS.AST.DOMS.GD.ZS,SG.DMK.ALLD.FN.ZS,False
Net domestic credit (current LCU),Broad money (% of GDP),0.015597989223972698,FM.AST.DOMS.CN,FM.LBL.BMNY.GD.ZS,False
"Borrowers from commercial banks (per 1,000 adults)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.015586603181581463,FB.CBK.BRWR.P3,FM.AST.DOMO.ZG.M3,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Real effective exchange rate index (2010 = 100),0.015347475192769041,FX.OWN.TOTL.OL.ZS,PX.REX.REER,False
"Claims on central government, etc. (% GDP)",Women who were first married by age 18 (% of women ages 20-24),0.015232241473905579,FS.AST.CGOV.GD.ZS,SP.M18.2024.FE.ZS,False
"Inflation, GDP deflator: linked series (annual %)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.015223468081639135,NY.GDP.DEFL.KD.ZG.AD,SG.DMK.ALLD.FN.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Net foreign assets (current LCU),0.01517713112008647,FB.CBK.DPTR.P3,FM.AST.NFRG.CN,False
Consumer price index (2010 = 100),Domestic credit provided by financial sector (% of GDP),0.015126776395369709,FP.CPI.TOTL,FS.AST.DOMS.GD.ZS,False
Broad money (current LCU),Broad money (% of GDP),0.01508553481779065,FM.LBL.BMNY.CN,FM.LBL.BMNY.GD.ZS,False
Net foreign assets (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.015039696265276329,FM.AST.NFRG.CN,FX.OWN.TOTL.OL.ZS,False
"Claims on central government, etc. (% GDP)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.01497395743375238,FS.AST.CGOV.GD.ZS,SG.DMK.ALLD.FN.ZS,False
Broad money (current LCU),Consumer price index (2010 = 100),0.014877953354051123,FM.LBL.BMNY.CN,FP.CPI.TOTL,False
